x_nodes,h_total,u,T_total,T,p_total,p,dp_total,rho_total,rho,c,eta,Lambda,v,Re,Ma
-0.040265004131500276,1127853.7572210098,716571.8163526967,94.777,94.77179677617777,10362927.188459855,10361441.155684326,0.04462762651437495,25.198464787979727,25.196928442576738,952.9012408686551,5.135376711261947e-06,0.010181396373983685,10.52283746924965,4130457.3764816327,0.011042946548854462
-0.0400136401195457,1127853.7572210098,716571.8168427995,94.777,94.77179677613057,10362927.143832227,10361441.111050723,0.04462762667441785,25.19846469458726,25.196928349175355,952.9012398708086,5.135376704445414e-06,0.010181396372755088,10.52283750825629,4130457.381964267,0.011042946601352879
-0.03976227610759114,1127853.7572210098,716571.8173329023,94.777,94.77179677608335,10362927.0992046,10361441.066417126,0.04462762683446076,25.198464601194797,25.196928255773972,952.901238872962,5.135376697628878e-06,0.010181396371526484,10.522837547262933,4130457.3874469055,0.011042946653851297
-0.03951091209563656,1127853.7572210098,716571.8178230053,94.777,94.77179677603615,10362927.054576972,10361441.021783525,0.04462762699450368,25.198464507802335,25.1969281623726,952.9012378751153,5.1353766908123435e-06,0.010181396370297883,10.522837586269572,4130457.392929543,0.011042946706349716
-0.039259548083682,1127853.7572210098,716571.8183131082,94.777,94.77179677598895,10362927.009949345,10361440.977149926,0.04462762715454658,25.198464414409855,25.19692806897121,952.9012368772684,5.135376683995812e-06,0.010181396369069281,10.522837625276217,4130457.3984121773,0.011042946758848144
-0.039008184071727424,1127853.7572210098,716571.8188032112,94.777,94.77179677594175,10362926.965321718,10361440.93251632,0.044627627314589524,25.198464321017383,25.196927975569825,952.9012358794221,5.1353766771792745e-06,0.01018139636784068,10.522837664282864,4130457.403894817,0.011042946811346564
-0.03875682005977286,1127853.7572210098,716571.8192933141,94.777,94.77179677589456,10362926.92069409,10361440.887882723,0.04462762747463244,25.198464227624914,25.196927882168445,952.9012348815754,5.1353766703627404e-06,0.010181396366612082,10.522837703289506,4130457.409377454,0.011042946863844985
-0.038505456047818284,1127853.7572210098,716571.8197834169,94.777,94.77179677584736,10362926.876066463,10361440.84324912,0.04462762763467535,25.198464134232445,25.196927788767063,952.9012338837288,5.135376663546206e-06,0.01018139636538348,10.522837742296149,4130457.4148600893,0.011042946916343405
-0.03825409203586372,1127853.7572210098,716571.8202735194,94.777,94.77179677580015,10362926.831438836,10361440.798615526,0.04462762779471825,25.198464040839983,25.196927695365687,952.9012328858828,5.135376656729673e-06,0.010181396364154877,10.52283778130279,4130457.4203427252,0.011042946968841817
-0.038002728023909145,1127853.7572210098,716571.8207636226,94.777,94.77179677575296,10362926.786811208,10361440.753981918,0.04462762795476121,25.1984639474475,25.19692760196429,952.9012318880358,5.135376649913138e-06,0.010181396362926276,10.52283782030944,4130457.4258253626,0.011042947021340252
